2.0, 11.0, 5.0, 7.0, 60.0, 1.0000, 2.1530, 0.0000, 0.0000, 0.0000, 0.0000, 2.1530
2.0, 11.0, 5.0, 5.0, 122.0, 1.0000, 2.7295, 0.0000, 0.0000, 0.0000, 0.0000, 2.7295
2.0, 11.0, 5.0, 2.0, 47.0, 1.0000, 2.4784, 0.0000, 0.0000, 0.0000, 0.0000, 2.4784
2.0, 11.0, 5.0, 6.0, 73.0, 1.0000, 2.1822, 0.0000, 0.0000, 0.0000, 0.0000, 2.1822
2.0, 11.0, 5.0, 8.0, 104.0, 1.0000, 2.4212, 0.0000, 0.0000, 0.0000, 0.0000, 2.4212
2.0, 11.0, 5.0, 9.0, 247.0, 1.0000, 3.4793, 0.0000, 0.0000, 0.0000, 0.0000, 3.4793
2.0, 11.0, 5.0, 6.0, 91.0, 1.0000, 2.2481, 0.0000, 0.0000, 0.0000, 0.0000, 2.2481
2.0, 11.0, 5.0, 1.0, 1.0, 1.0000, 1.9200, 0.0000, 0.0000, 0.0000, 0.0000, 1.9200
2.0, 11.0, 5.0, 1.0, 21.0, 1.0000, 2.1920, 0.0000, 0.0000, 0.0000, 0.0000, 2.1920
2.0, 11.0, 5.0, 7.0, 73.0, 1.0000, 2.2154, 0.0000, 0.0000, 0.0000, 0.0000, 2.2154
2.0, 11.0, 5.0, 1.0, 12.0, 1.0000, 1.7398, 0.0000, 0.0000, 0.0000, 0.0000, 1.7398
2.0, 11.0, 5.0, 3.0, 57.0, 1.0000, 1.9692, 0.0000, 0.0000, 0.0000, 0.0000, 1.9692
2.0, 11.0, 5.0, 6.0, 68.0, 1.0000, 2.0230, 0.0000, 0.0000, 0.0000, 0.0000, 2.0230
2.0, 11.0, 5.0, 1.0, 10.0, 1.0000, 4.0066, 0.0000, 0.0000, 0.0000, 0.0000, 4.0066
2.0, 11.0, 5.0, 1.0, 13.0, 1.0000, 2.8656, 0.0000, 0.0000, 0.0000, 0.0000, 2.8656
2.0, 11.0, 5.0, 4.0, 22.0, 1.0000, 2.2125, 0.0000, 0.0000, 0.0000, 0.0000, 2.2125
2.0, 11.0, 5.0, 2.0, 29.0, 1.0000, 2.0982, 0.0000, 0.0000, 0.0000, 0.0000, 2.0982
2.0, 11.0, 5.0, 7.0, 16.0, 1.0000, 1.9664, 0.0000, 0.0000, 0.0000, 0.0000, 1.9664
2.0, 11.0, 5.0, 5.0, 182.0, 0.4267, 3.0557, 0.3746, 4.5000, 0.1987, 4.5000, 3.8837
2.0, 11.0, 5.0, 5.0, 107.0, 1.0000, 2.3737, 0.0000, 0.0000, 0.0000, 0.0000, 2.3737
2.0, 11.0, 5.0, 1.0, 18.0, 1.0000, 1.6314, 0.0000, 0.0000, 0.0000, 0.0000, 1.6314
1.0, 1.0, 6.0, 65.0, 1934.0, 0.5831, 3.1655, 0.2112, 4.5937, 0.2058, 4.7488, 3.7928
5.0, 1.0, 6.0, 36.0, 1168.0, 0.9570, 2.6486, 0.0430, 4.0377, 0.0000, 0.0000, 2.7084
1.0, 1.0, 6.0, 3.0, 282.0, 0.9389, 3.3385, 0.0611, 4.0000, 0.0000, 0.0000, 3.3789
1.0, 1.0, 6.0, 10.0, 280.0, 0.9251, 2.4502, 0.0749, 4.2574, 0.0000, 0.0000, 2.5856
2.0, 3.0, 6.0, 27.0, 320.0, 1.0000, 2.8614, 0.0000, 0.0000, 0.0000, 0.0000, 2.8614
2.0, 4.0, 6.0, 1.0, 31.0, 1.0000, 2.9056, 0.0000, 0.0000, 0.0000, 0.0000, 2.9056
3.0, 5.0, 6.0, 12.0, 236.0, 1.0000, 2.7773, 0.0000, 0.0000, 0.0000, 0.0000, 2.7773
2.0, 6.0, 6.0, 2.0, 33.0, 1.0000, 2.7698, 0.0000, 0.0000, 0.0000, 0.0000, 2.7698
1.0, 8.0, 6.0, 59.0, 1305.0, 0.8244, 2.5321, 0.1181, 4.3163, 0.0574, 4.6886, 2.8667
1.0, 8.0, 6.0, 24.0, 569.0, 0.9919, 2.2505, 0.0081, 4.0000, 0.0000, 0.0000, 2.2648
1.0, 8.0, 6.0, 20.0, 561.0, 0.9811, 2.4119, 0.0189, 4.3852, 0.0000, 0.0000, 2.4491
2.0, 10.0, 6.0, 4.0, 56.0, 1.0000, 2.1866, 0.0000, 0.0000, 0.0000, 0.0000, 2.1866
3.0, 10.0, 6.0, 28.0, 565.0, 1.0000, 2.8153, 0.0000, 0.0000, 0.0000, 0.0000, 2.8153
2.0, 10.0, 6.0, 8.0, 173.0, 1.0000, 2.3190, 0.0000, 0.0000, 0.0000, 0.0000, 2.3190
2.0, 10.0, 6.0, 3.0, 124.0, 1.0000, 2.7840, 0.0000, 0.0000, 0.0000, 0.0000, 2.7840
2.0, 10.0, 6.0, 9.0, 202.0, 0.9932, 2.9528, 0.0068, 4.0000, 0.0000, 0.0000, 2.9599
2.0, 10.0, 6.0, 11.0, 147.0, 1.0000, 2.8724, 0.0000, 0.0000, 0.0000, 0.0000, 2.8724
3.0, 10.0, 6.0, 12.0, 251.0, 1.0000, 3.1365, 0.0000, 0.0000, 0.0000, 0.0000, 3.1365
2.0, 10.0, 6.0, 4.0, 94.0, 1.0000, 3.2711, 0.0000, 0.0000, 0.0000, 0.0000, 3.2711
3.0, 10.0, 6.0, 9.0, 382.0, 0.9867, 3.5325, 0.0133, 4.0227, 0.0000, 0.0000, 3.5390
2.0, 10.0, 6.0, 11.0, 283.0, 1.0000, 3.0317, 0.0000, 0.0000, 0.0000, 0.0000, 3.0317
2.0, 10.0, 6.0, 5.0, 60.0, 1.0000, 3.2573, 0.0000, 0.0000, 0.0000, 0.0000, 3.2573
2.0, 10.0, 6.0, 1.0, 45.0, 1.0000, 2.3724, 0.0000, 0.0000, 0.0000, 0.0000, 2.3724
2.0, 10.0, 6.0, 1.0, 48.0, 1.0000, 2.3518, 0.0000, 0.0000, 0.0000, 0.0000, 2.3518
2.0, 10.0, 6.0, 13.0, 167.0, 1.0000, 3.4177, 0.0000, 0.0000, 0.0000, 0.0000, 3.4177
2.0, 10.0, 6.0, 5.0, 106.0, 1.0000, 2.5837, 0.0000, 0.0000, 0.0000, 0.0000, 2.5837
2.0, 10.0, 6.0, 5.0, 59.0, 1.0000, 2.4778, 0.0000, 0.0000, 0.0000, 0.0000, 2.4778
2.0, 10.0, 6.0, 4.0, 87.0, 1.0000, 2.7479, 0.0000, 0.0000, 0.0000, 0.0000, 2.7479
2.0, 10.0, 6.0, 5.0, 22.0, 1.0000, 3.5690, 0.0000, 0.0000, 0.0000, 0.0000, 3.5690
2.0, 10.0, 6.0, 6.0, 82.0, 1.0000, 3.0001, 0.0000, 0.0000, 0.0000, 0.0000, 3.0001
2.0, 10.0, 6.0, 5.0, 144.0, 1.0000, 2.5636, 0.0000, 0.0000, 0.0000, 0.0000, 2.5636
2.0, 10.0, 6.0, 3.0, 18.0, 1.0000, 2.5877, 0.0000, 0.0000, 0.0000, 0.0000, 2.5877
