2.0,11.0,6.0,0.9313,3.1995,0.0687,4.2240,0.0000,0.0000,139.0,67.0,68.0,137.0,0.9856,3698.0,3.269892
3.0,11.0,2.0,1.0000,2.4893,0.0000,0.0000,0.0000,0.0000,44.0,11.0,31.0,44.0,1.0000,1215.0,2.489329
2.0,11.0,21.0,1.0000,2.1453,0.0000,0.0000,0.0000,0.0000,211.0,52.0,147.0,208.0,0.9858,5362.0,2.145308
2.0,9.0,15.0,0.9755,2.3393,0.0245,4.0000,0.0000,0.0000,211.0,51.0,88.0,202.0,0.9573,3088.0,2.380021
3.0,11.0,6.0,1.0000,1.2663,0.0000,0.0000,0.0000,0.0000,67.0,12.0,34.0,63.0,0.9403,1048.0,1.266303
3.0,11.0,6.0,1.0000,2.1153,0.0000,0.0000,0.0000,0.0000,67.0,9.0,29.0,67.0,1.0000,1834.0,2.115325
3.0,11.0,3.0,1.0000,2.1853,0.0000,0.0000,0.0000,0.0000,36.0,2.0,25.0,36.0,1.0000,805.0,2.185261
5.0,2.0,65.0,0.9685,2.7240,0.0173,4.4743,0.0142,4.6588,477.0,215.0,224.0,477.0,1.0000,61043.0,2.781769
2.0,11.0,31.0,1.0000,2.8765,0.0000,0.0000,0.0000,0.0000,255.0,43.0,118.0,254.0,0.9961,5360.0,2.876453
3.0,11.0,6.0,0.7456,3.3756,0.1388,4.5000,0.1157,4.5000,299.0,143.0,101.0,297.0,0.9933,2433.0,3.661697
3.0,11.0,5.0,1.0000,2.2446,0.0000,0.0000,0.0000,0.0000,82.0,3.0,34.0,82.0,1.0000,1458.0,2.244579
2.0,5.0,7.0,1.0000,2.5977,0.0000,0.0000,0.0000,0.0000,188.0,45.0,94.0,188.0,1.0000,1279.0,2.597708
5.0,11.0,31.0,0.9345,2.8918,0.0475,4.5000,0.0180,4.5000,357.0,131.0,208.0,357.0,1.0000,6735.0,2.997175
3.0,11.0,7.0,1.0000,2.7036,0.0000,0.0000,0.0000,0.0000,80.0,19.0,41.0,80.0,1.0000,4114.0,2.703621
3.0,10.0,12.0,1.0000,2.0107,0.0000,0.0000,0.0000,0.0000,152.0,60.0,73.0,152.0,1.0000,3216.0,2.010719
5.0,11.0,7.0,0.9698,2.1493,0.0302,4.0000,0.0000,0.0000,138.0,47.0,78.0,138.0,1.0000,1301.0,2.205169
2.0,10.0,17.0,1.0000,2.1165,0.0000,0.0000,0.0000,0.0000,210.0,14.0,57.0,209.0,0.9952,19446.0,2.116522
3.0,11.0,3.0,1.0000,2.5550,0.0000,0.0000,0.0000,0.0000,24.0,4.0,15.0,23.0,0.9583,601.0,2.555030
2.0,11.0,26.0,0.9776,2.3779,0.0176,4.0000,0.0048,4.5000,401.0,116.0,223.0,392.0,0.9776,7450.0,2.416576
2.0,10.0,9.0,1.0000,2.3869,0.0000,0.0000,0.0000,0.0000,108.0,24.0,49.0,108.0,1.0000,1845.0,2.386905
3.0,10.0,2.0,1.0000,2.6836,0.0000,0.0000,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0000,0.0,2.683556
3.0,11.0,9.0,1.0000,2.2956,0.0000,0.0000,0.0000,0.0000,118.0,18.0,81.0,113.0,0.9576,4300.0,2.295570
3.0,11.0,13.0,1.0000,3.2958,0.0000,0.0000,0.0000,0.0000,181.0,52.0,95.0,177.0,0.9779,3360.0,3.295843
5.0,11.0,40.0,0.9056,2.4514,0.0559,4.5088,0.0385,4.5588,482.0,229.0,235.0,467.0,0.9689,11175.0,2.647419
3.0,11.0,11.0,1.0000,3.1223,0.0000,0.0000,0.0000,0.0000,107.0,10.0,75.0,107.0,1.0000,4009.0,3.122287
3.0,10.0,1.0,1.0000,2.1244,0.0000,0.0000,0.0000,0.0000,27.0,4.0,15.0,21.0,0.7778,720.0,2.124400
3.0,10.0,7.0,1.0000,2.2789,0.0000,0.0000,0.0000,0.0000,68.0,6.0,16.0,67.0,0.9853,1325.0,2.278901
3.0,10.0,3.0,1.0000,2.7222,0.0000,0.0000,0.0000,0.0000,17.0,1.0,9.0,15.0,0.8824,417.0,2.722211
5.0,11.0,42.0,0.9753,3.3168,0.0191,4.3209,0.0056,4.5000,707.0,203.0,383.0,707.0,1.0000,23932.0,3.342595
5.0,11.0,35.0,0.8755,2.5315,0.0644,4.4326,0.0602,4.5000,280.0,129.0,103.0,280.0,1.0000,4247.0,2.772295
3.0,11.0,1.0,1.0000,2.5647,0.0000,0.0000,0.0000,0.0000,46.0,14.0,24.0,44.0,0.9565,1233.0,2.564700
2.0,11.0,37.0,0.9878,2.1621,0.0110,4.2562,0.0012,4.5000,543.0,110.0,298.0,543.0,1.0000,34338.0,2.187923
3.0,11.0,11.0,1.0000,2.5946,0.0000,0.0000,0.0000,0.0000,62.0,9.0,43.0,61.0,0.9839,3895.0,2.594580
3.0,11.0,6.0,1.0000,2.3109,0.0000,0.0000,0.0000,0.0000,155.0,40.0,69.0,155.0,1.0000,4961.0,2.310897
3.0,11.0,1.0,1.0000,2.2412,0.0000,0.0000,0.0000,0.0000,110.0,18.0,25.0,103.0,0.9364,510.0,2.241161
3.0,11.0,1.0,1.0000,1.8954,0.0000,0.0000,0.0000,0.0000,55.0,2.0,31.0,54.0,0.9818,1621.0,1.895400
3.0,11.0,9.0,1.0000,2.8025,0.0000,0.0000,0.0000,0.0000,140.0,14.0,93.0,137.0,0.9786,1331.0,2.802539
5.0,11.0,49.0,0.9147,2.7928,0.0630,4.3925,0.0223,4.9086,663.0,232.0,386.0,655.0,0.9879,12769.0,2.940809
5.0,11.0,40.0,1.0000,2.3428,0.0000,0.0000,0.0000,0.0000,374.0,45.0,162.0,374.0,1.0000,8710.0,2.342780
5.0,10.0,50.0,0.9986,2.5811,0.0011,4.1228,0.0003,4.5000,752.0,147.0,398.0,750.0,0.9973,514730.0,2.583400
3.0,11.0,9.0,1.0000,2.3914,0.0000,0.0000,0.0000,0.0000,70.0,10.0,29.0,55.0,0.7857,500.0,2.391424
3.0,10.0,2.0,1.0000,2.9177,0.0000,0.0000,0.0000,0.0000,26.0,6.0,14.0,25.0,0.9615,405.0,2.917731
3.0,5.0,1.0,1.0000,2.5671,0.0000,0.0000,0.0000,0.0000,103.0,16.0,30.0,99.0,0.9612,748.0,2.567106
5.0,5.0,21.0,1.0000,2.0667,0.0000,0.0000,0.0000,0.0000,270.0,44.0,117.0,270.0,1.0000,5338.0,2.066707
5.0,11.0,108.0,0.9859,3.0723,0.0079,4.4229,0.0062,4.8625,2403.0,696.0,1252.0,2372.0,0.9871,217863.0,3.094123
5.0,5.0,42.0,0.9683,2.5185,0.0262,4.0556,0.0055,4.0000,359.0,111.0,186.0,359.0,1.0000,12842.0,2.567023
5.0,11.0,610.0,0.9975,2.8461,0.0015,4.4573,0.0010,4.6449,6183.0,1560.0,3074.0,6127.0,0.9909,542921.0,2.850433
